protein	class	features
>12482	1	0.10093,-3.25483,1.35874,0.00002,0.00282,0.00005,-0.56647,-85.75255,-6.88178,-0.00024,-0.01086,-0.00034,-0.56323,-124.04640,-6.25223,-0.00039,-0.01153,-0.00038,0.24737,10.49796,2.79433,-0.00002,0.00139,0.00010
>12483	1	0.41683,-823.25611,4.20321,-0.00491,-0.10361,0.00110,0.32451,375.08709,4.26966,0.00172,0.05170,0.00218,0.17137,-59.90492,1.94225,0.00057,-0.01497,-0.00097,-0.09798,-226.37592,-0.54741,-0.00200,-0.03020,-0.00126
>12485	1	-0.66509,-62.34722,-1.93389,-0.00243,-0.04764,-0.00003,-3.12706,3.61111,-6.05556,0.00121,-0.00374,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
>12487	1	-0.19901,21.54974,-2.03744,0.00002,0.00116,-0.00000,-0.08079,-45.30016,-0.79480,-0.00095,-0.03277,-0.00016,-0.23469,-22.76672,-2.63000,-0.00002,-0.00190,-0.00019,0.48480,-54.51326,4.77528,0.00028,0.02505,0.00024
>12488	1	-0.08191,-208.24860,-1.68319,-0.00128,-0.02008,-0.00007,-0.06431,-22.78775,-1.65990,-0.00019,-0.00002,-0.00005,-0.01559,-87.43460,-0.66940,-0.00062,-0.01003,-0.00013,-0.08923,61.85131,-0.75765,0.00092,0.01238,-0.00019
>12489	1	-0.19554,-247.78324,-2.16662,-0.00176,-0.05311,-0.00079,-0.46037,-213.46955,-1.86088,-0.00150,-0.05929,0.00021,0.41005,15.14482,0.94543,0.00050,0.03652,-0.00043,-0.06682,-42.48377,-0.08983,0.00010,-0.00310,-0.00011
>12490	1	-0.33687,-147.75652,-3.14677,-0.00056,-0.02834,-0.00318,0.29937,118.08000,3.14937,-0.00039,0.01701,-0.00327,-0.32378,-139.88571,-3.15485,-0.00047,-0.02618,-0.00381,0.36188,169.92000,3.15187,0.00142,0.03760,0.01023
>12492	1	0.09877,326.59559,-1.28539,0.00306,0.10957,0.00024,0.52329,268.38367,2.18306,0.00242,0.07540,0.00085,-0.21483,12.49181,-0.58926,0.00016,0.01692,0.00016,0.15764,-198.68634,2.71406,-0.00218,-0.06951,-0.00023
>12493	1	0.13486,172.47055,-1.69464,0.00235,0.06970,-0.00045,-0.07741,8.28849,-1.61868,0.00058,0.00976,-0.00066,-0.36283,-320.17746,0.12533,-0.00210,-0.07683,0.00013,-0.20464,-271.99902,-0.26125,-0.00239,-0.06806,-0.00067
>12494	1	-0.15181,-236.42071,-0.17835,-0.00152,-0.05352,-0.00502,-0.33537,-465.43670,-1.07004,-0.00425,-0.11226,0.00697,-0.25211,-237.68877,-1.68488,-0.00119,-0.04074,-0.00780,0.06226,376.60546,-0.15810,0.00380,0.08987,0.00387
>10041	0	-0.53587,829.07444,-2.65465,0.00594,0.11229,0.00028,-0.52829,-21.27789,-1.67956,-0.00030,-0.01870,0.00002,0.14838,251.14852,1.96630,0.00206,0.04630,-0.00055,0.37031,-842.76639,1.12819,-0.00692,-0.13671,-0.00097
>10042	0	0.16059,-475.43395,0.15408,-0.00332,-0.09416,0.00015,-0.14366,97.84057,-0.41085,-0.00042,0.02822,-0.00088,-0.24400,-33.06234,-0.42863,0.00079,0.00794,0.00009,0.33794,147.85955,-0.10014,0.00072,0.04805,0.00023
>10045	0	0.20891,286.06932,1.28108,-0.00003,0.03261,0.00253,-0.08550,-15.69600,-1.87887,0.00186,0.03897,0.00121,-0.17927,-1279.57472,-0.68826,-0.00992,-0.19691,-0.00464,-0.24433,-856.95563,0.57750,-0.00442,-0.16082,-0.00293
>10058	0	-0.09278,-483.12619,-0.81730,-0.00321,-0.07273,-0.00297,-0.27082,287.61255,-1.35206,0.00254,0.05067,-0.00011,0.23370,-352.08531,1.70108,-0.00371,-0.09345,-0.00060,-0.47797,-130.38802,-1.87608,0.00073,-0.00046,-0.00231
>10059	0	-0.10606,17.33914,-0.54519,0.00067,0.01890,-0.00010,-0.17927,-28.83573,-0.52583,-0.00006,-0.00352,0.00142,0.29772,-106.16409,1.51523,-0.00115,-0.02991,-0.00373,-0.27211,-418.09597,-0.67850,-0.00199,-0.07150,-0.00118
>10060	0	-0.01098,-330.66757,-0.49377,-0.00262,-0.02412,0.00070,-0.40439,-288.61569,-1.07983,-0.00236,-0.06197,-0.00050,0.13942,500.11998,0.47820,0.00388,0.06889,-0.00131,0.28701,-64.56515,0.30598,-0.00026,0.01976,0.00064
>10061	0	0.01961,-310.50000,-1.65116,-0.00258,-0.02210,-0.00117,-0.41940,-654.10083,-1.30037,-0.00495,-0.12077,0.00020,0.15611,821.02727,1.79978,0.00523,0.11184,0.00129,0.33305,-238.86300,0.18753,-0.00117,0.01126,-0.00152
>10063	0	-0.27533,123.33222,-4.97538,0.00125,0.04015,-0.00257,-0.15762,155.31986,1.89083,-0.00001,-0.00224,0.00367,-0.43864,-192.02370,-2.44545,-0.00160,-0.04656,-0.00138,0.45356,-361.06204,2.70200,-0.00182,-0.03634,-0.00005
>10064	0	0.09737,-96.89844,-0.02981,-0.00050,-0.01214,-0.00033,-0.92136,54.40129,-6.00412,-0.00020,-0.01420,0.00003,-0.04873,-161.71370,-1.71388,-0.00074,-0.01241,-0.00014,0.87143,86.11774,6.99655,0.00020,0.01343,0.00021
>10065	0	-0.09720,-670.67532,-0.22619,-0.00482,-0.10502,0.00013,-0.29187,36.47741,-3.92162,0.00087,0.01398,-0.00117,-0.12701,109.12179,-2.63453,-0.00006,0.02045,-0.00155,0.12621,-161.02687,2.21898,-0.00109,-0.02151,0.00029
>10066	0	-0.16584,-996.94588,-2.66788,-0.00766,-0.12400,-0.00012,0.03374,267.24029,0.72917,0.00065,0.01544,-0.00221,-0.03518,20.92732,-0.19114,-0.00023,-0.00285,-0.00072,-0.11513,-409.76709,-1.10800,-0.00352,-0.04184,-0.00168
>10067	0	-0.18477,-264.72303,-0.75635,-0.00208,-0.04077,0.00033,-0.08355,-34.47680,-0.83292,-0.00056,-0.01373,-0.00100,0.18162,101.66328,2.39386,0.00054,-0.00061,0.00015,-0.40977,-437.53990,-3.88000,-0.00303,-0.04373,-0.00050
>10068	0	-0.19326,19.96603,1.37007,0.00049,-0.01023,0.00003,-0.32750,209.43306,-1.92061,0.00183,0.02716,-0.00020,-0.10356,-314.63733,0.05436,-0.00302,-0.04782,0.00004,0.42073,-298.91437,-0.27068,-0.00317,-0.03448,0.00018
>10069	0	0.04112,162.88414,-0.81462,0.00141,0.05185,-0.00007,-0.38610,210.37422,0.05333,0.00093,0.00478,-0.00010,-0.03922,-96.77570,-0.23545,-0.00026,-0.00383,-0.00035,0.23415,-472.36502,0.72400,-0.00327,-0.07212,0.00016
>10070	0	0.17052,-204.55259,-1.32462,-0.00062,-0.00797,-0.00047,-0.40192,-126.61156,-2.98417,-0.00129,-0.05415,-0.00116,0.21964,-125.39931,2.73636,-0.00019,-0.02491,-0.00129,0.19294,-572.72447,1.64300,-0.00260,-0.08868,-0.00047
>10071	0	-0.35089,-325.70257,-0.17548,-0.00232,-0.08572,-0.00084,0.11873,-588.20908,-3.63152,-0.00156,-0.03256,-0.00127,-0.25690,-566.50152,-0.94035,-0.00329,-0.12068,-0.00041,0.14228,365.93585,3.14506,0.00090,0.02449,0.00171
>10072	0	-0.76097,-448.48094,-0.27307,-0.00198,-0.10944,-0.00173,1.05055,-534.10097,0.54568,-0.00196,-0.00755,0.00023,-1.03100,-273.27464,-2.05457,-0.00168,-0.07183,-0.00144,0.54455,703.27867,2.15542,0.00348,0.07358,-0.00017
>10073	0	-0.22399,-460.00501,-1.86815,-0.00154,-0.04372,-0.00002,0.07408,280.36522,0.17425,0.00056,0.01029,0.00104,-0.25307,-729.29334,-0.19083,-0.00370,-0.11304,-0.00007,-0.08345,535.34110,-0.66737,0.00234,0.06436,-0.00223
>10074	0	-0.03705,-262.96224,-0.87479,-0.00112,-0.03309,-0.00032,0.01688,-374.97075,-0.78026,-0.00073,-0.06033,-0.00021,0.13703,-215.34626,1.43627,-0.00193,-0.03576,-0.00127,-0.37900,226.97085,-3.32061,-0.00011,0.05982,0.00093
>10075	0	-0.16008,247.84729,0.69635,0.00312,0.03310,-0.00046,0.21074,76.46822,3.79274,0.00336,0.00325,-0.00069,-0.08607,202.48825,-0.72714,0.00180,0.03583,-0.00192,-0.04238,4.72573,1.15319,0.00036,0.00397,-0.00067
>10076	0	-0.92036,83.65140,-3.81135,-0.00102,-0.05970,-0.00039,0.30572,-225.35566,2.83125,-0.00220,-0.06642,-0.00056,0.21185,473.61963,-1.01159,0.00307,0.10925,0.00152,-0.53676,-347.12316,-0.42250,-0.00166,-0.07038,-0.00106
>10077	0	-0.92780,-6.77561,-3.82705,-0.00169,-0.07098,-0.00007,0.44020,-317.09709,2.48330,-0.00188,-0.04915,0.00046,-0.03559,-220.72612,-1.08045,-0.00098,-0.03568,0.00012,-0.41002,-364.63288,-0.79751,-0.00104,-0.05505,-0.00004
>10078	0	-0.13242,-146.55479,-0.83110,-0.00135,-0.02897,0.00003,-0.17388,164.13474,-2.08287,0.00131,0.03724,0.00004,0.01675,-170.08477,0.22161,-0.00182,-0.05272,0.00002,-0.30991,-114.97518,-1.97602,0.00031,-0.03294,-0.00043
>10079	0	0.05864,-39.61234,-0.08512,0.00139,0.03446,0.00036,-0.20704,49.34474,-1.09776,-0.00004,0.00423,-0.00077,0.08940,-169.02493,-1.04321,-0.00253,-0.06521,-0.00084,-0.37000,-299.04533,-2.21604,-0.00197,-0.06931,-0.00057
>10080	0	0.53967,-196.97854,-0.26858,0.00055,0.03348,0.00024,-0.17042,-23.48654,1.63208,-0.00097,-0.00735,-0.00018,-0.60031,539.23801,0.21007,0.00385,0.07818,-0.00035,-0.25697,-462.18352,-0.70025,-0.00276,-0.07600,-0.00034
>10081	0	0.74865,-565.18778,1.89658,-0.00373,-0.06988,-0.00042,0.75803,99.60540,3.64509,-0.00023,0.00824,0.00019,-0.08213,479.71559,1.14878,0.00381,0.09209,-0.00000,-0.38991,-870.73583,-3.34737,-0.00638,-0.15398,-0.00031
>10082	0	-0.00686,-189.72686,-0.39048,-0.00174,-0.03720,-0.00003,0.18586,-99.00557,-0.75712,-0.00050,-0.02728,-0.00001,-0.06676,190.51972,1.59517,0.00103,0.01471,-0.00005,-0.36531,-394.52530,-3.89730,-0.00267,-0.04713,-0.00002
>10083	0	-0.44223,104.37519,-2.31408,0.00035,0.00849,-0.00009,0.26811,-201.45917,-0.44777,-0.00032,-0.02058,-0.00001,0.07101,48.03205,-1.59616,0.00055,0.02239,-0.00004,0.33654,121.59850,-1.14594,0.00152,0.05626,-0.00001
>10085	0	-0.21457,-163.03969,-0.45325,-0.00032,-0.02383,-0.00289,0.10928,322.00330,-1.16645,0.00088,0.05287,0.00493,0.02689,-589.65213,-0.42944,-0.00186,-0.06751,-0.00809,-0.24623,264.65478,0.16096,0.00096,0.02173,0.00263
>10086	0	-0.05591,-129.36918,-0.33113,0.00060,-0.00969,-0.00300,-0.19186,192.00410,-1.92865,0.00039,0.01677,0.00283,-0.20370,-659.91313,-2.85084,-0.00192,-0.04526,-0.00336,0.23721,-31.11059,2.92374,-0.00099,0.00046,0.00046
>10087	0	-0.40389,196.21405,-1.37157,0.00041,-0.00266,-0.00120,-0.51723,-264.82801,-3.60447,-0.00086,-0.04258,-0.00107,0.83380,-514.15564,1.68132,-0.00251,-0.02195,-0.00062,-0.36482,-534.24408,-0.37116,-0.00284,-0.08138,-0.00045
>10089	0	-0.07755,-24.22154,-1.11410,-0.00036,0.00587,0.00034,0.16779,-1180.58000,0.92315,-0.00578,-0.15079,-0.00023,-0.34407,149.52273,-0.02219,0.00036,-0.03582,-0.00264,-0.54155,232.64000,-1.76345,0.00105,-0.00146,-0.00161
>10090	0	-0.41506,-51.26710,-0.97287,-0.00046,-0.02550,-0.00050,0.35877,-330.24180,5.00413,-0.00163,-0.06114,-0.00094,-0.52064,17.80224,-2.31967,0.00024,-0.00020,-0.00190,0.26867,-213.52361,3.45006,-0.00110,-0.05711,-0.00047
>10091	0	-0.36770,-162.14402,-1.57839,-0.00163,-0.04864,0.00031,-0.11201,203.50058,-0.91206,0.00281,0.06088,-0.00063,-0.31511,-5.39243,-0.07132,-0.00093,-0.01304,-0.00073,0.37248,-596.94704,0.04778,-0.00447,-0.07998,-0.00010
>10092	0	-0.29434,-52.78025,-1.34573,-0.00159,-0.02341,-0.00067,-0.12115,-55.68340,-1.60194,-0.00019,0.00927,-0.00026,0.28629,-17.23414,2.83929,-0.00131,-0.02507,0.00047,-0.27656,-144.30245,-2.63065,-0.00173,-0.01147,-0.00049
>10093	0	0.17877,-210.02026,1.32889,-0.00175,-0.03690,0.00010,-0.18619,-804.27758,-1.56218,-0.00584,-0.13591,-0.00041,-0.19936,-82.51253,-1.52122,-0.00041,0.01671,0.00320,-0.03136,102.81946,-0.78065,-0.00012,0.03844,-0.00170
>10094	0	-0.20040,-252.47213,0.11174,-0.00038,-0.04342,-0.00035,-0.23451,-874.53057,-1.50980,-0.00484,-0.15374,-0.00175,-0.10538,2.56530,0.10813,0.00188,0.04792,0.00314,-0.16853,483.55956,-0.10951,0.00260,0.06088,-0.00134
>10095	0	-0.17932,-480.18399,-0.34021,-0.00298,-0.09692,-0.00306,-0.15218,-653.34638,-1.85069,-0.00234,-0.06377,-0.00159,0.06647,-8.06011,-1.24022,-0.00062,0.03085,0.00282,-0.14186,188.61712,-0.35358,0.00084,0.01165,0.00011
>10096	0	-0.24560,-318.86730,-1.51529,-0.00213,-0.06621,-0.00192,0.03115,-672.65813,-2.31801,-0.00272,-0.05169,0.00021,-0.01201,-306.83658,1.26202,-0.00345,-0.08766,-0.00232,-0.02057,1049.85763,-1.83594,0.00618,0.19589,0.00413
>10097	0	-0.01397,-1018.14819,-1.88706,-0.00552,-0.14920,-0.00039,-0.22009,409.89951,-0.37638,0.00117,0.02449,-0.00180,-0.01522,-504.58373,0.28638,-0.00303,-0.08463,-0.00103,-0.19958,275.95824,-0.46545,0.00305,0.05790,-0.00133
>10098	0	-0.06845,-528.01327,-1.73772,-0.00366,-0.07526,0.00133,-0.33717,-578.37958,-0.13138,-0.00449,-0.14393,-0.00087,0.43256,-324.08432,0.53807,-0.00160,-0.04431,-0.00118,-0.53656,829.88350,-1.04173,0.00685,0.18058,-0.00270
>10099	0	-0.95977,-285.08528,-3.07729,-0.00109,-0.05519,-0.00078,0.36299,-1158.02787,-0.20168,-0.00783,-0.16947,0.00017,-0.04795,367.64791,0.27474,0.00240,0.03895,-0.00115,-0.03262,-89.64631,0.33489,-0.00141,-0.03122,-0.00216
>10100	0	-0.70256,-728.25942,-1.21870,-0.00395,-0.11821,-0.00072,0.26266,328.95083,0.89628,0.00216,0.03705,-0.00125,-0.21284,-467.03295,-2.01356,-0.00310,-0.08240,-0.00052,0.14362,-551.63300,-0.12051,-0.00202,-0.04725,-0.00156
>10101	0	-0.14007,-667.81019,-2.55526,-0.00518,-0.08934,-0.00055,0.00986,-84.72500,1.14318,0.00093,-0.01328,-0.00079,-0.14720,-127.31841,-1.76080,-0.00278,-0.01525,0.00334,0.17830,553.48050,1.81056,0.00447,0.07834,-0.00293
>10102	0	-0.18762,-312.82942,-2.67055,-0.00303,-0.04171,-0.00150,0.04491,-673.76875,0.45273,-0.00445,-0.10049,-0.00016,-0.10517,649.85932,-0.67151,0.00349,0.10219,-0.00167,0.18975,-905.62800,2.30448,-0.00541,-0.13240,-0.00102
>10103	0	-0.17878,-242.04635,-0.90036,-0.00279,-0.03238,-0.00054,-0.34653,-786.14698,-1.99828,-0.00711,-0.14022,-0.00022,0.34085,833.73286,2.50469,0.00606,0.11869,-0.00149,-0.19229,-128.51233,-1.01573,0.00055,0.02535,-0.00024
>10104	0	-0.25244,-127.61750,-2.70838,-0.00105,-0.01662,0.00009,-0.67201,-30.69375,-3.66685,-0.00160,-0.03013,0.00015,0.81514,48.17705,5.22404,-0.00052,-0.01343,0.00034,-0.23693,103.92350,-0.97573,0.00198,0.04552,-0.00004
>10105	0	-0.04977,39.58604,-2.52903,0.00059,0.01296,-0.00050,-0.40029,-14.38566,-4.24563,-0.00088,-0.00942,-0.00127,0.18552,-88.48761,1.72202,-0.00069,-0.02345,0.00025,0.13954,-126.26731,2.76549,-0.00037,-0.01067,0.00007
>10106	0	0.03710,52.08942,-0.49072,0.00105,0.01679,-0.00117,-0.27984,7.24458,-1.58162,-0.00031,-0.01259,-0.00029,0.18823,96.14250,1.07817,0.00148,0.04698,0.00006,0.01714,-5.90050,-1.28681,0.00034,0.02163,-0.00223
>10107	0	0.11516,-10.86303,0.25291,0.00123,0.04088,-0.00144,0.24754,193.97142,0.29332,0.00180,0.04576,0.00142,-0.33146,-74.75462,-1.65177,0.00044,0.00743,-0.00163,-0.22083,-167.68009,-3.00309,-0.00061,-0.01283,-0.00193
>10108	0	-0.11365,-225.32077,-0.69300,-0.00109,-0.03970,-0.00094,0.04299,-199.09583,-0.84115,-0.00115,-0.01285,0.00109,-0.22501,-50.89818,-1.89032,-0.00002,-0.01151,-0.00080,0.11488,97.96100,0.00589,0.00112,0.03250,0.00209
>10110	0	-0.07622,319.10543,-1.48399,0.00020,0.02122,-0.00167,-0.22676,-561.95014,-0.94816,-0.00393,-0.12196,0.00067,0.42878,-111.41698,1.84820,-0.00070,-0.00444,-0.00062,-0.23520,71.38382,-3.36602,0.00103,0.02923,-0.00103
>10111	0	0.05950,606.01957,0.77277,0.00280,0.06633,0.00037,-0.19497,-274.52801,-1.02347,-0.00163,-0.07402,-0.00082,0.10971,-316.66665,-1.70123,-0.00143,-0.02314,-0.00036,-0.12359,-460.75051,-1.29840,-0.00135,-0.01949,-0.00094
>10113	0	0.35694,-231.08782,3.65593,-0.00146,-0.05323,-0.00004,-0.23234,116.36461,1.12059,0.00038,-0.00135,-0.00011,0.15238,-9.00915,0.49895,-0.00036,-0.00898,-0.00015,-0.24823,-103.29194,-1.94059,-0.00027,-0.00196,-0.00010
>10114	0	-0.15825,-251.34462,0.05228,-0.00166,-0.05304,-0.00048,-0.52497,-259.52917,-1.08900,-0.00103,-0.03361,-0.00003,-0.23598,0.27364,-1.28102,-0.00077,-0.02823,0.00003,0.20717,169.52700,0.72255,0.00003,0.02787,-0.00062
>10117	0	0.07505,51.36058,-1.43658,0.00006,0.02030,-0.00084,-0.27874,49.91833,-2.21099,0.00003,-0.00505,-0.00076,-0.13325,-106.00932,0.22822,-0.00105,-0.03123,-0.00004,-0.29115,-229.94250,-2.36201,-0.00132,-0.05041,0.00009
>10118	0	0.06937,-303.24372,-0.74615,-0.00105,-0.02334,-0.00194,-0.27222,-55.40139,-1.42000,-0.00042,-0.01461,0.00193,-0.14332,338.74897,-1.20182,0.00129,0.03707,0.00007,-0.16180,-900.76561,0.77700,-0.00508,-0.16229,-0.00008
>10119	0	-0.29361,-184.43441,-3.13793,-0.00080,-0.03024,-0.00095,0.02925,-145.10920,-0.01849,-0.00026,-0.00753,0.00193,0.17409,419.36955,1.31475,0.00180,0.05435,0.00144,-0.18650,-358.74094,-1.24108,-0.00190,-0.05812,-0.00110
>10125	0	-0.41646,-262.23135,-1.38727,-0.00142,-0.06555,-0.00006,-0.09079,12.48088,-2.08170,0.00100,0.04861,-0.00057,-0.45076,102.80184,-0.50590,-0.00028,0.00787,0.00020,0.51949,-357.33645,2.60906,-0.00420,-0.07173,0.00044
>10126	0	-0.37416,-288.00938,-3.77575,-0.00189,-0.05758,-0.00018,0.15438,-441.47944,1.06398,-0.00213,-0.05250,0.00016,-0.10083,656.86290,-2.21284,0.00371,0.10537,-0.00011,0.08228,-246.52937,2.00298,-0.00197,-0.05936,-0.00033
>10127	0	-0.08466,-78.85281,-2.13169,0.00022,-0.00751,-0.00139,-0.00141,-497.01061,-0.96224,-0.00131,-0.03709,0.00023,-0.07966,439.50913,0.32550,0.00107,0.02273,-0.00214,-0.24040,312.27124,-2.21087,0.00150,0.04265,0.00213
>10128	0	0.17825,261.49678,1.26212,0.00108,0.03174,-0.00087,-0.23047,-102.23935,-3.29958,-0.00074,-0.00990,-0.00023,-0.53856,26.60599,-4.38159,-0.00103,-0.01327,-0.00044,-0.29481,93.96312,-0.52500,-0.00026,-0.00902,0.00048
>10129	0	-0.43451,-212.60620,-0.80826,-0.00185,-0.05832,0.00002,0.17648,31.60449,-0.45741,0.00005,0.02051,-0.00014,-0.26817,-101.16100,-0.13772,-0.00198,-0.06688,-0.00002,-0.85532,91.70592,-4.73380,0.00200,0.04181,0.00012
>10133	0	0.37821,0.46327,-1.41047,-0.00007,0.03259,-0.00024,-0.16269,153.90612,-0.45078,0.00112,0.02084,-0.00003,-0.50868,-184.97764,-0.65349,-0.00216,-0.06884,0.00018,-0.55301,-278.85959,-2.04716,-0.00078,-0.05308,-0.00016
>10169	0	0.15743,-616.27368,0.27306,-0.00324,-0.08008,-0.00231,-0.05099,-72.12932,-0.75327,0.00047,0.00576,-0.00005,0.03930,-149.81181,0.31002,-0.00109,-0.02898,-0.00102,0.00136,29.24815,0.58302,0.00008,-0.01059,0.00014
>10170	0	-0.18768,-387.63297,-1.13023,-0.00190,-0.04014,-0.00183,0.18624,-152.34904,-0.06927,-0.00008,-0.00997,0.00052,-0.05399,-375.17278,-0.51607,-0.00252,-0.06858,-0.00036,0.14990,82.77552,1.10390,0.00031,0.00953,0.00129
>10171	0	-0.33835,-356.69745,-0.81413,-0.00269,-0.05856,-0.00153,0.19730,-90.59473,-0.20982,0.00018,-0.00537,0.00012,0.34986,-397.71430,0.98240,-0.00201,-0.05397,-0.00195,0.25196,-128.32310,0.31315,-0.00067,-0.01559,0.00098
>10172	0	-0.56096,264.58047,-1.34476,0.00182,0.04896,-0.00079,0.01177,-448.02642,-0.97849,-0.00211,-0.05911,-0.00070,0.10515,-441.23339,0.53452,-0.00274,-0.07391,-0.00127,-0.04039,-2.88816,-0.05635,-0.00097,-0.01807,0.00061
>10173	0	-0.76032,115.17335,-1.89935,0.00068,0.01842,0.00025,-0.03834,-438.99460,-0.61051,-0.00339,-0.07899,-0.00030,0.24111,-163.47113,1.44560,-0.00100,-0.03131,-0.00046,-0.54094,-38.34098,-2.88878,0.00004,-0.01646,-0.00020
>10174	0	-0.44485,115.72510,0.12365,0.00068,0.01370,0.00053,-0.05101,-416.34896,-0.06660,-0.00270,-0.06099,0.00032,0.04088,-167.23290,-0.09511,-0.00121,-0.03290,-0.00016,-0.62776,-10.25875,-3.09828,0.00022,0.00068,-0.00012
>10175	0	-0.25100,104.96970,-0.81349,0.00138,0.03565,0.00015,-0.04380,-287.17039,0.51734,-0.00186,-0.03305,-0.00000,0.04081,-83.48878,-0.34004,-0.00055,-0.02639,-0.00003,-0.39965,-110.15549,-3.32077,0.00061,0.00345,-0.00021
>10176	0	-0.07471,96.42195,0.02155,0.00114,0.01396,0.00003,-0.00759,-444.08531,-0.23892,-0.00223,-0.04717,0.00036,-0.05533,62.26714,-1.20827,0.00075,0.01502,0.00068,-0.00032,95.77877,0.83699,0.00063,0.00765,-0.00005
>10177	0	-0.03624,106.32963,0.45749,0.00076,0.00842,0.00007,-0.00547,-352.87978,-0.01996,-0.00151,-0.03999,0.00035,-0.01230,3.92176,-0.79287,0.00066,0.00863,0.00017,0.00625,75.28028,0.24385,0.00049,0.01330,-0.00043
>10178	0	0.03830,83.97066,0.72204,-0.00008,-0.00906,0.00008,-0.08510,-366.99222,-0.59230,-0.00193,-0.04202,0.00036,-0.02813,87.41574,-0.79233,0.00115,0.03577,0.00015,-0.02367,11.68219,-0.22462,-0.00122,-0.01568,-0.00045
>10179	0	-0.03640,-92.40956,0.13479,-0.00155,-0.06245,-0.00016,-0.16692,-164.35762,-0.63243,-0.00109,-0.01142,-0.00003,-0.10094,156.22654,-0.50039,0.00232,0.06159,0.00009,-0.01336,-396.82602,-1.19616,-0.00381,-0.07910,0.00002
>10181	0	0.08579,-402.57713,0.51105,-0.00375,-0.09423,-0.00022,-0.35917,-186.56797,-1.09833,-0.00220,-0.04845,-0.00053,-0.11007,249.21179,-0.40706,0.00298,0.07008,-0.00025,-0.06326,-735.05766,-0.48062,-0.00541,-0.13306,-0.00045
>10184	0	0.24703,-146.39617,2.05472,-0.00172,-0.04856,-0.00033,-0.04815,-203.10483,-0.49527,0.00010,-0.00500,-0.00064,-0.35873,89.50637,-1.51889,0.00116,0.00598,-0.00216,-0.11536,-298.66312,-1.47210,-0.00223,-0.01563,0.00123
>10185	0	0.22301,-202.75157,1.88365,-0.00255,-0.06301,-0.00009,-0.09632,-100.68932,-0.81239,0.00054,-0.00058,-0.00019,-0.34363,259.28496,-0.56048,0.00182,0.01796,-0.00158,-0.04143,-276.71848,-0.02349,-0.00243,-0.02995,-0.00061
>10187	0	-0.07069,-435.44085,0.37496,-0.00314,-0.09153,0.00050,-0.32422,186.78093,-2.32302,0.00066,0.02366,0.00034,0.15072,-332.31237,0.14370,-0.00131,-0.04129,-0.00066,-0.13891,-47.05409,-0.67884,-0.00046,-0.01251,-0.00068
>10189	0	-0.27623,-156.07483,-0.41853,-0.00159,-0.05479,-0.00120,-0.49975,377.55372,-2.07073,0.00186,0.03840,-0.00077,0.45134,-653.23201,1.24828,-0.00297,-0.06879,-0.00098,-0.09957,156.46835,-1.36115,0.00144,0.03796,-0.00024
>10190	0	-0.19073,-0.14836,0.11325,-0.00011,-0.00373,-0.00068,-0.48956,-107.66332,-1.14383,-0.00087,-0.04760,-0.00104,0.26522,-217.52675,0.73496,-0.00060,-0.01591,-0.00005,0.03360,36.50121,-1.17271,0.00005,0.01040,0.00069
>10191	0	-0.11849,108.63219,0.61823,0.00067,0.01465,-0.00054,-0.38321,-148.78904,-2.63625,-0.00098,-0.04447,-0.00111,0.00387,-20.48160,-0.71048,0.00042,-0.00044,-0.00025,0.06422,-120.75010,1.36701,-0.00054,-0.02088,-0.00001
>10197	0	-0.45863,669.92081,-3.35886,0.00443,0.08559,-0.00063,-0.03611,344.30278,1.36150,0.00173,0.03073,-0.00063,-0.08922,-257.94815,-1.41806,-0.00142,-0.03070,0.00019,-0.04777,-814.95472,0.60062,-0.00686,-0.13926,0.00010
>10217	0	-0.04990,-124.60999,-0.89233,-0.00139,-0.03362,-0.00282,0.17612,286.90661,0.84989,0.00249,0.07666,-0.00456,-0.10231,-236.39449,-1.13792,-0.00251,-0.06337,0.00280,0.06029,91.97358,0.86707,0.00108,0.03355,0.00261
>10221	0	-0.09428,-10.73352,-0.20017,-0.00021,-0.01013,0.00237,0.00477,-33.34586,-0.17457,-0.00030,-0.00445,0.00150,0.03316,50.27425,-0.21254,0.00076,0.01767,-0.00509,-0.06082,-55.73630,0.27352,-0.00075,-0.02163,-0.00198
>10222	0	0.11892,303.77393,0.73133,0.00223,0.07739,0.00166,0.17331,146.49381,0.31513,0.00081,0.04702,0.00114,0.00196,66.32151,-0.33976,0.00111,0.01859,-0.00562,-0.01684,-0.62180,-0.35763,-0.00000,-0.00017,-0.00634
>10230	0	0.15805,-282.48735,2.18489,-0.00072,-0.03746,0.00191,0.06793,89.10396,0.46578,0.00053,0.01735,0.00016,0.08945,16.51753,0.11469,-0.00012,0.01206,0.00097,-0.15436,-188.67913,-1.86981,-0.00116,-0.04765,-0.00311
>10231	0	0.09234,-35.38898,3.46944,0.00101,0.01213,0.00018,0.10354,414.56824,3.19094,0.00176,0.03849,-0.00092,-0.14217,-36.16571,0.08113,-0.00035,-0.00083,-0.00076,-0.23448,-260.36857,-1.01890,-0.00205,-0.07940,-0.00159
